Date,Adj Close_NAVINFLUOR.NS,Close_NAVINFLUOR.NS,High_NAVINFLUOR.NS,Low_NAVINFLUOR.NS,Open_NAVINFLUOR.NS,Volume_NAVINFLUOR.NS,Date
2021-09-27,3678.04248046875,3722.0,3949.0,3639.699951171875,3900.0,883521,2021-09-27
2021-10-04,3950.683837890625,3997.89990234375,4156.0,3713.800048828125,3740.0,2192002,2021-10-04
2021-10-11,3887.78564453125,3934.25,4050.949951171875,3854.10009765625,4006.0,568674,2021-10-11
2021-10-18,3316.759765625,3356.39990234375,4023.949951171875,3248.0,3984.0,3085911,2021-10-18
2021-10-25,3298.972900390625,3338.39990234375,3495.0,3202.5,3396.39990234375,1023098,2021-10-25
2021-11-01,3399.372802734375,3440.0,3508.0,3310.699951171875,3387.89990234375,434096,2021-11-01
2021-11-08,3495.472412109375,3531.949951171875,3650.0,3363.699951171875,3475.0,1410442,2021-11-08
2021-11-15,3514.770751953125,3551.449951171875,3596.60009765625,3497.39990234375,3566.89990234375,571220,2021-11-15
2021-11-22,3434.06298828125,3469.89990234375,3614.5,3219.0,3539.800048828125,1423159,2021-11-22
2021-11-29,3792.027587890625,3831.60009765625,3879.0,3372.39990234375,3469.89990234375,1618380,2021-11-29
2021-12-06,3915.538330078125,3956.39990234375,3964.85009765625,3748.0,3831.60009765625,592715,2021-12-06
2021-12-13,3964.082275390625,4005.449951171875,4077.89990234375,3885.64990234375,3968.0,731141,2021-12-13
2021-12-20,3952.255126953125,3993.5,4066.89990234375,3802.64990234375,3915.0,544603,2021-12-20
2021-12-27,4145.2421875,4188.5,4329.0,3965.0,3999.949951171875,1430138,2021-12-27
2022-01-03,3949.484375,3990.699951171875,4281.9501953125,3931.89990234375,4197.89990234375,669687,2022-01-03
2022-01-10,4156.326171875,4199.7001953125,4241.7001953125,3981.199951171875,3991.699951171875,592468,2022-01-10
2022-01-17,3829.189453125,3869.14990234375,4287.0,3819.050048828125,4190.2998046875,616266,2022-01-17
2022-01-24,3822.1630859375,3862.050048828125,4039.449951171875,3500.0,3885.0,589658,2022-01-24
2022-01-31,4094.02587890625,4136.75,4327.7001953125,3860.0,3901.0,1942516,2022-01-31
2022-02-07,3897.03173828125,3937.699951171875,4156.7001953125,3921.64990234375,4156.7001953125,508176,2022-02-07
2022-02-14,3818.105224609375,3857.949951171875,3961.10009765625,3686.64990234375,3802.64990234375,702362,2022-02-14
2022-02-21,3746.453125,3785.550048828125,3928.25,3631.5,3855.0,838108,2022-02-21
2022-02-28,3588.155029296875,3625.60009765625,3950.0,3608.0,3715.0,947012,2022-02-28
2022-03-07,3816.5712890625,3856.39990234375,3893.89990234375,3360.0,3500.0,1468834,2022-03-07
2022-03-14,4045.18505859375,4087.39990234375,4129.89990234375,3762.0,3859.949951171875,1086416,2022-03-14
2022-03-21,3933.105224609375,3974.14990234375,4178.7001953125,3903.0,4075.0,830992,2022-03-21
2022-03-28,4007.132568359375,4048.949951171875,4125.0,3882.0,4000.0,536319,2022-03-28
2022-04-04,4053.15234375,4095.449951171875,4190.39990234375,4042.050048828125,4060.0,628151,2022-04-04
2022-04-11,3893.369873046875,3934.0,4150.0,3911.25,4125.0,483179,2022-04-11
2022-04-18,3989.417724609375,4031.050048828125,4116.75,3815.14990234375,3943.39990234375,635861,2022-04-18
2022-04-25,3891.192626953125,3931.800048828125,4171.9501953125,3900.0,4030.949951171875,614912,2022-04-25
2022-05-02,3706.916015625,3745.60009765625,3967.0,3696.050048828125,3930.800048828125,536649,2022-05-02
2022-05-09,3879.564208984375,3920.050048828125,4039.0,3587.35009765625,3635.0,1634048,2022-05-09
2022-05-16,3747.244873046875,3786.35009765625,3974.949951171875,3689.5,3925.0,750384,2022-05-16
2022-05-23,3648.376708984375,3686.449951171875,3843.449951171875,3432.85009765625,3799.64990234375,774048,2022-05-23
2022-05-30,3721.81005859375,3760.64990234375,3956.85009765625,3657.0,3657.0,696312,2022-05-30
2022-06-06,3612.006103515625,3649.699951171875,3772.949951171875,3591.14990234375,3762.050048828125,416663,2022-06-06
2022-06-13,3508.981201171875,3545.60009765625,3665.0,3482.25,3606.0,560423,2022-06-13
2022-06-20,3582.266357421875,3619.64990234375,3649.0,3433.14990234375,3568.0,479815,2022-06-20
2022-06-27,3644.219970703125,3682.25,3766.5,3557.949951171875,3640.0,605797,2022-06-27
2022-07-04,3775.8955078125,3815.300048828125,3832.0,3603.199951171875,3698.0,550375,2022-07-04
2022-07-11,3747.063720703125,3780.14990234375,3817.0,3667.050048828125,3782.75,581284,2022-07-11
2022-07-18,3754.6962890625,3787.85009765625,3858.0,3667.85009765625,3789.60009765625,792500,2022-07-18
2022-07-25,4344.984375,4383.35009765625,4431.64990234375,3801.0,3820.0,4946186,2022-07-25
2022-08-01,4437.07080078125,4476.25,4553.7001953125,4221.2001953125,4430.0,1475520,2022-08-01
2022-08-08,4359.90234375,4398.39990234375,4531.2001953125,4374.0,4497.0,430728,2022-08-08
2022-08-15,4257.208984375,4294.7998046875,4472.25,4277.25,4398.39990234375,470205,2022-08-15
2022-08-22,4181.6259765625,4218.5498046875,4320.0,4182.10009765625,4299.89990234375,537575,2022-08-22
2022-08-29,4234.50927734375,4271.89990234375,4365.89990234375,4127.5498046875,4189.89990234375,897995,2022-08-29
2022-09-05,4333.23779296875,4371.5,4470.0,4212.0,4258.10009765625,898788,2022-09-05
2022-09-12,4583.82470703125,4624.2998046875,4848.35009765625,4380.9501953125,4390.0,1627711,2022-09-12
2022-09-19,4587.740234375,4628.25,4817.14990234375,4575.0,4655.0,914754,2022-09-19
2022-09-26,4451.54345703125,4490.85009765625,4619.7998046875,4332.64990234375,4619.7998046875,767318,2022-09-26
2022-10-03,4576.3408203125,4616.75,4659.0,4431.9501953125,4496.85009765625,580367,2022-10-03
2022-10-10,4567.81640625,4608.14990234375,4740.0,4522.25,4599.0,804056,2022-10-10
2022-10-17,4384.435546875,4423.14990234375,4605.2998046875,4151.25,4596.0,2158206,2022-10-17
2022-10-24,4453.57568359375,4492.89990234375,4517.35009765625,4404.39990234375,4469.0,307888,2022-10-24
2022-10-31,4452.53466796875,4491.85009765625,4580.0,4435.0,4514.9501953125,552727,2022-10-31
2022-11-07,4425.380859375,4459.5498046875,4559.9501953125,4389.10009765625,4495.0,547924,2022-11-07
2022-11-14,4265.7138671875,4298.64990234375,4639.64990234375,4266.2998046875,4465.35009765625,822717,2022-11-14
2022-11-21,4318.2587890625,4351.60009765625,4399.89990234375,4239.0,4290.5498046875,460335,2022-11-21
2022-11-28,4384.59619140625,4418.4501953125,4428.0,4283.60009765625,4348.9501953125,512297,2022-11-28
2022-12-05,4334.48291015625,4367.9501953125,4543.89990234375,4293.7998046875,4450.0,725597,2022-12-05
2022-12-12,4111.6044921875,4143.35009765625,4382.4501953125,4132.35009765625,4350.0,617404,2022-12-12
2022-12-19,4054.64404296875,4085.949951171875,4307.9501953125,4018.0,4121.35009765625,681921,2022-12-19
2022-12-26,4038.07177734375,4069.25,4188.14990234375,4043.449951171875,4075.10009765625,408222,2022-12-26
2023-01-02,3833.302978515625,3862.89990234375,4154.0,3847.35009765625,4069.25,565155,2023-01-02
2023-01-09,4051.021728515625,4082.300048828125,4136.14990234375,3880.050048828125,3899.5,1519529,2023-01-09
2023-01-16,4033.95361328125,4065.10009765625,4145.0,4016.300048828125,4090.199951171875,259492,2023-01-16
2023-01-23,3787.25830078125,3816.5,4095.550048828125,3764.800048828125,4086.5,293510,2023-01-23
2023-01-30,3979.573486328125,4010.300048828125,4080.0,3816.5,3837.199951171875,353490,2023-01-30
2023-02-06,4312.85009765625,4346.14990234375,4394.0,4001.0,4019.949951171875,1684284,2023-02-06
2023-02-13,4150.7021484375,4182.75,4377.0,4061.050048828125,4354.60009765625,1239006,2023-02-13
2023-02-20,4187.865234375,4220.2001953125,4318.60009765625,4120.10009765625,4182.75,585306,2023-02-20
2023-02-27,4188.21240234375,4220.5498046875,4241.4501953125,4033.0,4218.0,554986,2023-02-27
2023-03-06,4152.83544921875,4184.89990234375,4313.9501953125,4140.10009765625,4241.7001953125,465810,2023-03-06
2023-03-13,4169.8046875,4202.0,4244.75,4058.699951171875,4165.0,405045,2023-03-13
2023-03-20,4209.349609375,4241.85009765625,4374.9501953125,4164.10009765625,4249.9501953125,680571,2023-03-20
2023-03-27,4237.87890625,4270.60009765625,4276.0,4125.0,4248.7001953125,332527,2023-03-27
2023-04-03,4223.24169921875,4255.85009765625,4283.0,4194.4501953125,4271.0,206260,2023-04-03
2023-04-10,4492.06640625,4526.75,4550.0,4226.0498046875,4266.0,1018119,2023-04-10
2023-04-17,4696.43896484375,4732.7001953125,4738.7998046875,4465.0,4515.0,729839,2023-04-17
2023-04-24,4813.03857421875,4850.2001953125,4865.0,4650.0,4760.0,587484,2023-04-24
2023-05-01,4747.44482421875,4784.10009765625,4879.9501953125,4768.0,4850.2001953125,378728,2023-05-01
2023-05-08,4711.62109375,4748.0,4853.85009765625,4629.0,4792.89990234375,1158247,2023-05-08
2023-05-15,4521.14208984375,4556.0498046875,4950.0,4528.5498046875,4890.39990234375,1509081,2023-05-15
2023-05-22,4585.44580078125,4620.85009765625,4667.0,4511.25,4562.0,495474,2023-05-22
2023-05-29,4580.185546875,4615.5498046875,4699.64990234375,4561.2001953125,4621.0498046875,370850,2023-05-29
2023-06-05,4424.63671875,4458.7998046875,4744.9501953125,4444.39990234375,4661.75,666965,2023-06-05
2023-06-12,4618.09326171875,4653.75,4684.0,4366.0,4480.0498046875,987078,2023-06-12
2023-06-19,4424.3388671875,4458.5,4699.0,4441.14990234375,4645.0,454717,2023-06-19
2023-06-26,4467.50634765625,4502.0,4527.2001953125,4403.75,4445.0498046875,350400,2023-06-26
2023-07-03,4497.52392578125,4532.25,4651.2001953125,4449.10009765625,4520.0,581856,2023-07-03
2023-07-10,4375.94970703125,4403.0498046875,4538.9501953125,4206.2998046875,4532.25,972540,2023-07-10
2023-07-17,4359.650390625,4386.64990234375,4488.0,4321.0,4420.0,550022,2023-07-17
2023-07-24,4245.0107421875,4271.2998046875,4427.39990234375,4203.5,4425.5498046875,1516088,2023-07-24
2023-07-31,4478.1171875,4505.85009765625,4672.0,4206.64990234375,4282.0498046875,2581387,2023-07-31
2023-08-07,4443.33251953125,4470.85009765625,4503.25,4345.0498046875,4370.0,692294,2023-08-07
2023-08-14,4387.626953125,4414.7998046875,4530.25,4368.89990234375,4470.85009765625,422664,2023-08-14
2023-08-21,4479.7080078125,4507.4501953125,4565.0,4385.10009765625,4400.0,533936,2023-08-21
2023-08-28,4570.84228515625,4599.14990234375,4666.64990234375,4490.0,4540.0,979468,2023-08-28
2023-09-04,4633.75341796875,4662.4501953125,4724.25,4536.10009765625,4609.2001953125,590119,2023-09-04
2023-09-11,4515.58447265625,4543.5498046875,4709.0,4457.0498046875,4664.0,477266,2023-09-11
2023-09-18,4441.841796875,4469.35009765625,4551.35009765625,4423.9501953125,4524.0,396721,2023-09-18
2023-09-25,3743.51611328125,3766.699951171875,4524.7998046875,3726.64990234375,4455.0,3939545,2023-09-25
2023-10-02,3695.761962890625,3718.64990234375,3863.0,3650.050048828125,3766.699951171875,3505440,2023-10-02
2023-10-09,3668.8291015625,3691.550048828125,3760.0,3674.0,3712.050048828125,1250175,2023-10-09
2023-10-16,3584.202880859375,3606.39990234375,3723.949951171875,3601.0,3700.0,835954,2023-10-16
2023-10-23,3410.826904296875,3431.949951171875,3624.39990234375,3403.550048828125,3600.0,1144984,2023-10-23
2023-10-30,3517.069091796875,3538.85009765625,3575.0,3356.550048828125,3425.0,1768051,2023-10-30
2023-11-06,3587.234375,3609.449951171875,3649.300048828125,3537.199951171875,3550.10009765625,536966,2023-11-06
2023-11-13,3602.77685546875,3620.050048828125,3689.0,3615.0,3639.75,406128,2023-11-13
2023-11-20,3714.939208984375,3732.75,3744.449951171875,3585.10009765625,3623.949951171875,874799,2023-11-20
2023-11-27,3712.102783203125,3729.89990234375,3767.85009765625,3671.449951171875,3732.75,761772,2023-11-27
2023-12-04,3784.75439453125,3802.89990234375,3839.5,3732.199951171875,3766.0,753427,2023-12-04
2023-12-11,3852.28076171875,3870.75,3979.449951171875,3724.699951171875,3800.0,909255,2023-12-11
2023-12-18,3745.542236328125,3763.5,3920.89990234375,3680.199951171875,3869.800048828125,812456,2023-12-18
2023-12-25,3834.814697265625,3853.199951171875,3884.0,3756.10009765625,3763.5,531018,2023-12-25
2024-01-01,3804.41015625,3822.64990234375,3897.39990234375,3779.60009765625,3852.0,682463,2024-01-01
2024-01-08,3517.9833984375,3534.85009765625,3827.949951171875,3461.10009765625,3825.050048828125,2223086,2024-01-08
2024-01-15,3394.72412109375,3411.0,3550.949951171875,3388.0,3544.0,890998,2024-01-15
2024-01-22,3328.591552734375,3344.550048828125,3452.60009765625,3330.0,3411.0,469677,2024-01-22
2024-01-29,3309.333740234375,3325.199951171875,3425.0,3286.800048828125,3360.0,821316,2024-01-29
2024-02-05,3013.94970703125,3028.39990234375,3330.0,3001.10009765625,3325.0,3828180,2024-02-05
2024-02-12,3159.104248046875,3174.25,3184.449951171875,3030.0,3064.0,770949,2024-02-12
2024-02-19,3135.666259765625,3150.699951171875,3233.699951171875,3133.699951171875,3185.949951171875,844185,2024-02-19
2024-02-26,3039.07958984375,3053.64990234375,3162.0,2988.949951171875,3150.699951171875,626569,2024-02-26
2024-03-04,3045.2001953125,3059.800048828125,3127.0,3000.0,3095.0,958908,2024-03-04
2024-03-11,2986.830078125,3001.14990234375,3083.89990234375,2899.25,3061.0,782533,2024-03-11
2024-03-18,3078.192138671875,3092.949951171875,3125.0,2932.10009765625,3000.60009765625,643647,2024-03-18
2024-03-25,3099.43994140625,3114.300048828125,3188.0,3022.0,3092.949951171875,1124960,2024-03-25
2024-04-01,3132.5810546875,3147.60009765625,3208.14990234375,3096.14990234375,3160.0,754973,2024-04-01
2024-04-08,3280.919921875,3296.64990234375,3320.0,3037.050048828125,3169.949951171875,1790412,2024-04-08
2024-04-15,3207.27294921875,3222.64990234375,3325.0,3170.0,3235.949951171875,1079209,2024-04-15
2024-04-22,3293.95751953125,3309.75,3419.0,3232.75,3256.14990234375,1632989,2024-04-22
2024-04-29,3419.256591796875,3435.64990234375,3470.0,3317.0,3322.85009765625,1585938,2024-04-29
2024-05-06,3232.05419921875,3247.550048828125,3498.0,3181.60009765625,3470.0,2482853,2024-05-06
2024-05-13,3413.68359375,3430.050048828125,3460.0,3170.14990234375,3230.0,1451008,2024-05-13
2024-05-20,3339.538818359375,3355.550048828125,3461.10009765625,3296.39990234375,3428.449951171875,448349,2024-05-20
2024-05-27,3172.19140625,3187.39990234375,3401.949951171875,3175.699951171875,3350.0,681320,2024-05-27
2024-06-03,3313.364501953125,3329.25,3393.5,2875.949951171875,3275.0,1260593,2024-06-03
2024-06-10,3528.333984375,3545.25,3607.949951171875,3315.050048828125,3340.0,1419826,2024-06-10
2024-06-17,3673.2392578125,3690.85009765625,3847.699951171875,3535.75,3545.25,2002084,2024-06-17
2024-06-24,3557.195556640625,3574.25,3719.800048828125,3529.0,3690.85009765625,1006092,2024-06-24
2024-07-01,3648.109619140625,3665.60009765625,3722.85009765625,3569.050048828125,3604.449951171875,1382172,2024-07-01
2024-07-08,3646.725830078125,3657.199951171875,3728.0,3609.0,3665.60009765625,860181,2024-07-08
2024-07-15,3534.947021484375,3545.10009765625,3742.949951171875,3535.0,3636.0,784653,2024-07-15
2024-07-22,3520.438720703125,3530.550048828125,3615.0,3424.89990234375,3508.199951171875,868252,2024-07-22
2024-07-29,3595.871826171875,3606.199951171875,3820.949951171875,3515.0,3553.0,2602284,2024-07-29
2024-08-05,3540.032470703125,3550.199951171875,3644.0,3450.60009765625,3515.0,899104,2024-08-05
2024-08-12,3315.37744140625,3324.89990234375,3550.0,3226.39990234375,3532.14990234375,1101695,2024-08-12
2024-08-19,3282.771240234375,3292.199951171875,3384.39990234375,3262.199951171875,3325.0,927884,2024-08-19
2024-08-26,3288.953369140625,3298.39990234375,3360.0,3250.0,3290.0,828050,2024-08-26
2024-09-02,3288.90380859375,3298.35009765625,3377.949951171875,3284.0,3300.75,567702,2024-09-02
2024-09-09,3260.03662109375,3269.39990234375,3411.39990234375,3217.60009765625,3300.0,793379,2024-09-09
2024-09-16,3295.2353515625,3304.699951171875,3332.949951171875,3160.39990234375,3289.89990234375,998622,2024-09-16
2024-09-23,3419.4287109375,3429.25,3474.0,3297.39990234375,3308.0,693851,2024-09-23
2024-09-30,3409.55712890625,3419.35009765625,3612.85009765625,3390.85009765625,3475.0,1171682,2024-09-30
2024-10-07,3376.00341796875,3385.699951171875,3445.800048828125,3308.050048828125,3419.949951171875,508885,2024-10-07
2024-10-14,3365.982177734375,3375.64990234375,3495.85009765625,3282.949951171875,3401.25,1415877,2024-10-14
2024-10-21,3292.2939453125,3301.75,3545.0,3181.300048828125,3395.0,2050616,2024-10-21
2024-10-28,3349.529541015625,3359.14990234375,3408.85009765625,3280.050048828125,3302.0,401873,2024-10-28
2024-11-04,3533.2021484375,3543.35009765625,3560.25,3266.64990234375,3330.050048828125,793175,2024-11-04
2024-11-11,3305.147705078125,3309.89990234375,3539.0,3204.60009765625,3528.0,303767,2024-11-11
2024-11-18,3322.123291015625,3326.89990234375,3393.64990234375,3224.550048828125,3310.0,369718,2024-11-18
2024-11-25,3502.863525390625,3507.89990234375,3535.39990234375,3342.699951171875,3349.89990234375,459385,2024-11-25
2024-12-02,3550.69482421875,3555.800048828125,3644.89990234375,3480.0,3480.0,516372,2024-12-02
2024-12-09,3552.4921875,3557.60009765625,3669.39990234375,3414.449951171875,3555.0,593283,2024-12-09
2024-12-16,3301.103759765625,3305.85009765625,3581.85009765625,3292.64990234375,3539.0,474110,2024-12-16
2024-12-23,3307.893798828125,3312.64990234375,3420.0,3263.800048828125,3290.10009765625,691568,2024-12-23
2024-12-30,3354.826171875,3359.64990234375,3369.0,3180.0,3312.64990234375,719015,2024-12-30
2025-01-06,3625.73681640625,3630.949951171875,4017.10009765625,3319.050048828125,3375.0,4827918,2025-01-06
2025-01-13,3749.708740234375,3755.10009765625,3822.14990234375,3570.050048828125,3624.89990234375,1330673,2025-01-13
2025-01-20,3704.1240234375,3709.449951171875,3851.0,3601.699951171875,3795.10009765625,946734,2025-01-20
2025-01-27,4126.71630859375,4132.64990234375,4299.0498046875,3502.0,3684.75,3413924,2025-01-27
2025-02-03,4215.38916015625,4221.4501953125,4289.0,4059.5,4132.0,1188845,2025-02-03
2025-02-10,4010.333984375,4016.10009765625,4250.5,3930.949951171875,4221.4501953125,1124180,2025-02-10
2025-02-17,4028.108154296875,4033.89990234375,4162.9501953125,3940.300048828125,4016.10009765625,1017600,2025-02-17
2025-02-24,3756.848388671875,3762.25,4018.0,3605.0,3986.35009765625,747256,2025-02-24
2025-03-03,4071.74560546875,4077.60009765625,4195.0,3566.0,3750.0,690768,2025-03-03
2025-03-10,4120.974609375,4126.89990234375,4249.0,3975.0,4115.2998046875,452753,2025-03-10
2025-03-17,4240.60302734375,4246.7001953125,4288.0,4015.0,4129.5,504105,2025-03-17
2025-03-24,4204.80419921875,4210.85009765625,4381.0,4120.0,4275.0,698663,2025-03-24
2025-03-31,4065.3046875,4071.14990234375,4337.4501953125,3955.0,4210.85009765625,908609,2025-03-31
2025-04-07,4093.51416015625,4099.39990234375,4190.0,3670.60009765625,3700.0,762066,2025-04-07
2025-04-14,4239.3046875,4245.39990234375,4314.7998046875,4110.0,4116.7998046875,406553,2025-04-14
2025-04-21,4442.31298828125,4448.7001953125,4562.10009765625,4199.0,4232.5,2119318,2025-04-21
2025-04-28,4505.92138671875,4512.39990234375,4610.0,4338.10009765625,4470.89990234375,570908,2025-04-28
2025-05-05,4588.50244140625,4595.10009765625,4725.7001953125,4450.10009765625,4549.89990234375,817675,2025-05-05
2025-05-12,4236.00927734375,4242.10009765625,4748.0,4220.0,4745.0,1258920,2025-05-12
2025-05-19,4281.5439453125,4287.7001953125,4388.0,4189.39990234375,4254.5,654051,2025-05-19
2025-05-26,4255.08203125,4261.2001953125,4434.0,4240.0,4274.7001953125,818033,2025-05-26
2025-06-02,4427.234375,4433.60009765625,4494.7001953125,4225.0,4262.10009765625,514510,2025-06-02
2025-06-09,4537.3759765625,4543.89990234375,4598.39990234375,4348.2001953125,4439.89990234375,620881,2025-06-09
2025-06-16,4678.2734375,4685.0,4795.5,4465.0,4564.89990234375,1268607,2025-06-16
2025-06-23,4819.86962890625,4826.7998046875,4899.0,4515.2001953125,4660.0,734855,2025-06-23
2025-06-30,4926.1171875,4933.2001953125,4995.0,4787.0,4835.2998046875,658912,2025-06-30
2025-07-07,5073.2001953125,5073.2001953125,5133.60009765625,4770.0,4950.0,872531,2025-07-07
2025-07-14,5080.60009765625,5080.60009765625,5100.2998046875,4950.0,5070.0,160070,2025-07-14
